,image_url,Brand,Manufacturer,Model,Model Year,Product Dimensions,Item model number,Ram Memory Installed Size,Operating System,Hardware Interface,Graphics Coprocessor,Resolution,Mounting Hardware,Number Of Items,Display Technology,Standing screen display size,Display Type,Supported Image Type,Screen Resolution,Audio Output Mode,Supported Audio Format,Speaker Surround Sound Channel Configuration,Power Source,Batteries Required,Refresh Rate,Connector Type,Mounting Type,Supports Bluetooth Technology,Country of Origin,Item Weight,product,rating,price,product_url,Batteries,Memory Storage Capacity,Viewing Angle,Image Aspect Ratio,Image Contrast Ratio,Audio Wattage,Batteries Included,Battery Cell Composition,Total Usb Ports,Remote Control Included?,Model Name,Tuner Technology,Special Features,Remote Control Description,Remote Control Type,Image Brightness,Voltage,Wattage,Maximum Operating Distance,Real Angle Of View,Media Format,Response Time,Includes Rechargable Battery,Compatible Devices,GSM frequencies,Processor Count,Aspect Ratio,Battery Power Rating,Digital Storage Capacity,Max Resolution,Package Dimensions,Battery Description,Battery Capacity,Audio Encoding,Audio Input,Imported By,Speakers Maximum Output Power,Speaker Connectivity
18,https://images-eu.ssl-images-amazon.com/images/I/41vesHTuyyL._SY300_SX300_QL70_ML2_.jpg,Acer,PG Electroplast Limited,AR50AR2851UDFL,2022,112 x 8.9 x 65.2 cm; 9.34 Kilograms,AR50AR2851UDFL,2 GB,Android,"USB 2.0, 802.11 ac/b/g/n, Bluetooth 5",Mali G31,3840x2160 Pixels,"1 LED TV, 1 Remote, 2 AAA Battery, 1 User Manual, 1 Table Top Stand, 4 Screws, 1 Wall Mount Bracket, 1 Warranty Card",1,LED,50 Inches,A+,"GIF, PNG, JPEG",3840 x 2160 pixels,Stereo,"Mp3, MPEG1/2/MPEG4/AC3/EAC3/AAC/WMA/FLAC",Dolby Audio,AC,Yes,60 Hz,"USB, Ethernet, HDMI, Built in Dual band wifi",Wall Mount,Yes,India,9 kg 340 g,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black)  ,4.6 out of 5 stars,"29,999",https://amazon.in/Acer-inches-Ultra-Android-AR50AR2851UDFL/dp/B0B1YZX72F/ref=sr_1_20?keywords=tv&qid=1660812281&sr=8-20,2 AAA batteries required. (included),16 GB,178 Degrees,16:09,5000:1,30 Watts,Yes,Alkaline,2,Yes,Acer 127 cm (50 inches) i series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black) (2022 Model) | with Android 11,NTSC,"Android 11 | Dual Band Wifi | 2 way Bluetooth |Blue Light Reduction |Intelligent Frame Stabilization Engine | Dynamic Signal Calibration | Wide Colour Gamut+ | 1.07 Billion Colours | HDR10+ with HLG | UHD Upscaling | Digital Noise Reduction | Micro Dimming | Dolby Audio | Supported Application : Netflix, Youtube, Prime Video, Amazon Music, Hotstar,Spotify, Voot, VootKids, MxPlayer, SonyLiv, Hungama, Zee5, Eros Now","One Click Netflix, Amazon Prime Video, Disney+Hotstar, YouTube Button Remote | Google Assistant | With Voice Assistant","IR, Bluetooth",Super Brightness,110 Volts,120 Watts,7 Feet,178 Degrees,"AVI, MPEG",6.5 Milliseconds,No,,60 Hz,,,,,,,,,,,,,
19,https://images-eu.ssl-images-amazon.com/images/I/41dvZHrAhTL._SX300_SY300_QL70_ML2_.jpg,NVY,Reach NVY PVT Ltd,32 SMART TV,2022,,32 SMART TV,1 GB,Android,"Ethernet, HDMI, USB 2.0",,1366768 Pixels,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control",1,LED,32 Inches,LED,,,Surround,"Mp3_audio, Wma",2,AC,No,60 Hz,"Wi-Fi, HDMI",Wall Mount,,India,5 kg,NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,4.4 out of 5 stars,"10,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_21_sspa%3Fkeywords%3Dtv%26qid%3D1660812281%26sr%3D8-21-spons%26psc%3D1&qualifier=1660812281&id=1714308816747958&widgetName=sp_btf,,8 GB,178 Degrees,16:9,,20 Watts,,,2,Yes,NVA32SFR1,,,,IR,,240 Volts,48 Watts,7 Feet,,,8 Milliseconds,,,,,,,,,80 x 52 x 13 cm; 5 Kilograms,,,,,,,
20,https://images-eu.ssl-images-amazon.com/images/I/41Q5zqyjWPL._SY300_SX300_QL70_ML2_.jpg,Karbonn,"Westway Electronics Limited, A001D, Sector-84, Noida, G.B Nagar, Uttar Pradesh, 201305",KJW32SKHD,2021,72.2 x 8 x 42.5 cm; 4.4 Kilograms,KJW32SKHD,1 GB,Android,"USB, HDMI",Mali-G31MP2,1366x768 Pixels,"1 LED TV, 2 Table Stand Base, 1 Wall Mounting Set, 4 Screws, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Battery",1,LED,32 Inches,A+,"GIF, JPEG",,,"Mp3_audio, Wma",Sorround,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Mount,No,India,4 kg 400 g,Karbonn 80 cm (32 Inches) Millennium Series HD Ready Smart LED TV KJW32SKHD (Phantom Black) with Bezel-Less Design  ,4.4 out of 5 stars,"8,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A03301052HG8ZJO86QMJ4&url=%2FKarbonn-Millennium-KJW32SKHD-Phantom-Bezel-Less%2Fdp%2FB0B466C3G4%2Fref%3Dsr_1_22_sspa%3Fkeywords%3Dtv%26qid%3D1660812281%26sr%3D8-22-spons%26psc%3D1&qualifier=1660812281&id=1714308816747958&widgetName=sp_btf,2 AAA batteries required. (included),8 GB,178 Degrees,16:09,3000:1,20 Watts,Yes,Manganese,2,Yes,KJW32SKHD,NTSC,"Prime Video, Inbuilt App Store, SonyLiv, Youtube, Hotstar, Android 9 (GOS), In-built Apps Store, Screen Sharing, Remote with Hotkeys, Movie Box | Supported Apps : Netflix",Navigation Keys for Easy Access,IR,High brightness,110 Volts,60 Watts,9 Feet,178 Degrees,"AVI, MPEG",8 Milliseconds,No,Android,60 Hz,,,,,,,,,,,,,
21,https://m.media-amazon.com/images/I/41Y+SwHCJzL._SX300_SY300_.jpg,AmazonBasics,"Veira Electronics Private Limited D-239, SEC-63, NOIDA (U.P.) 201305",AB55U20PS,2020,123.6 x 9.2 x 72.4 cm; 10.3 Kilograms,AB55U20PS,1.5 GB,FireOS,"USB, HDMI",MaliG31 MP2,3840x2160 Pixels,"1 LED TV, 1 Table Top Stand, 1 Wall Mount, 1 User Manual, 1 Remote Control, 2 AAA Batteries, 1 Power Cord, 1 AV Converting cable",1,LED,55 Inches,LED,JPEG,3840 x 2160 pixels,Surround,"Dolby Digital, Dolby Digital + and Dolby Atmos, WMA, MP3_audio",Surround Sound,AC,Yes,60 Hz,Wi-Fi,Wall Mount,Yes,India,10 kg 300 g,AmazonBasics 139 cm (55 inches) 4K Ultra HD Smart LED Fire TV with Dolby Atmos and Dolby Vision (Black)  ,4.0 out of 5 stars,"36,499",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A072245884IUQUZQA39R&url=%2FAmazonBasics-139cm-inch-Ultra-Smart%2Fdp%2FB087JYRGDG%2Fref%3Dsr_1_17_sspa%3Fkeywords%3Dtv%26qid%3D1660812285%26sr%3D8-17-spons%26psc%3D1&qualifier=1660812285&id=210756045830316&widgetName=sp_atf_next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,https://images-eu.ssl-images-amazon.com/images/I/41611VFTGwL._SY300_SX300_QL70_ML2_.jpg,Redmi,Redmi,L32M6-RA/L32M7-RA,2021,73 x 8.7 x 47.6 cm; 3.92 Kilograms,L32M6-RA/L32M7-RA,1 GB,Android,"AV Port, Ethernet, HDMI, Headphone, USB 2.0",Mali G31 MP2,1366 x 768 Pixels,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws",1,LED,32 Inches,A+,JPEG,1366 x 768 pixels,Stereo,"Dolby, DTS-HD, Mp3_audio",Dolby Audio | DTS Virtual: X | DTS-HD,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount,Yes,India,3 kg 920 g,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,4.2 out of 5 stars,"14,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_18_sspa%3Fkeywords%3Dtv%26qid%3D1660812285%26sr%3D8-18-spons%26psc%3D1&qualifier=1660812285&id=210756045830316&widgetName=sp_atf_next,2 AAA batteries required.,8 GB,178 Degrees,16:09,,20 Watts,No,,2,Yes,Redmi Smart TV 32,NTSC,PatchWall 4 with IMDb Integration | Kids Mode with Parental Lock | 90+ Free Live Channels | Netflix | Prime Video | Disney+ Hotstar and more | Android TV 11 | Google Assistant | Chromecast Built-in | Miracast,Remote with easy Access like Voice assistant | Ok Google | Quick Wake | Quick Mute | Quick Settings | Netflix and Prime Video buttons,Bluetooth,Ultra Bright Screen,240 Volts,50 Watts,8 Feet,178 Degrees,"AVI, MPEG",,,,,,,,,,,,,,,,,
23,https://images-eu.ssl-images-amazon.com/images/I/41Ct5X8apmL._SY300_SX300_QL70_ML2_.jpg,CROMA,Veira Electronics Pvt.Ltd,CREL055USA024601,2022,123 x 27 x 77 cm; 7.3 Kilograms,CREL055USA024601,1.5 GB,Linux,"USB, HDMI, Headphone",,3840x2160 Pixels,"1 LED TV, 2 Table Top Stand, 1 User Manual, 1 Remote Control, 1 Wall Mount",1,LED,55 Inches,LED,,3840 x 2160 pixels,,,2.0,Corded Electric,No,60 Hz,HDMI,Wall Mount and Table Mount,,India,7 kg 300 g,Croma 140 cm (55 Inches) 4K Ultra HD Smart LED TV CREL055USA024601 (Black) (2022 Model)  ,3.7 out of 5 stars,"33,990",https://amazon.in/Croma-Inches-Ultra-Smart-CREL055USA024601/dp/B0B17FHC54/ref=sr_1_19?keywords=tv&qid=1660812285&sr=8-19,2 AAA batteries required. (included),8 GB,178 Degrees,16:9,5000:01,20 Watts,Yes,Alkaline,2,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,https://m.media-amazon.com/images/I/41Om+JyC4iL._SX300_SY300_.jpg,Redmi,Redmi,L50M6-RA,2021,112.3 x 8.1 x 65.3 cm; 10.3 Kilograms,L50M6-RA,2 GB,Android,"Bluetooth, AV Port, HDMI, 3.5mm Audio, USB 2.0",Mali G52 MP2,3840x2160 Pixels,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws",1,LED,50 Inches,HDR10+ | HLG,JPEG,3840 x 2160 pixels,Stereo,Mp3_audio,DTS Virtual: X | DTS-HD,AC,No,60 Hz,Wi-Fi,Wall mount;table mount,Yes,India,10 kg 300 g,Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black)  ,4.2 out of 5 stars,"34,999",https://amazon.in/Redmi-inches-Ultra-Android-L50M6-RA/dp/B08Y55LPBF/ref=sr_1_20?keywords=tv&qid=1660812285&sr=8-20,2 AAA batteries required.,16 GB,178 Degrees,16:09,,30 Watts,No,Alkaline,2,Yes,Redmi Smart TV X50 (126 cm),NTSC/PAL,Android TV 10 | Quick Wake - Wake TV Under 5 secs | PatchWall | Supported Apps: Netflix | Prime Video | Disney+ Hotstar | YouTube | 5000+ apps from Google Play Store |,Remote with easy Access like Voice assistant | Ok Google | Quick Settings | Quick Wake | Quick Mute | Netflix and Prime Video buttons,Bluetooth | Voice assistant,High brightness,,140 Watts,12 Feet,,AVI,5 Milliseconds,No,,,,,,,,,,,,,,,
25,https://m.media-amazon.com/images/I/41Y+SwHCJzL._SX300_SY300_.jpg,AmazonBasics,"Veira Electronics Private Limited D-239, SEC-63, NOIDA (U.P.) 201305",AB55U20PS,2020,123.6 x 9.2 x 72.4 cm; 10.3 Kilograms,AB55U20PS,1.5 GB,FireOS,"USB, HDMI",MaliG31 MP2,3840x2160 Pixels,"1 LED TV, 1 Table Top Stand, 1 Wall Mount, 1 User Manual, 1 Remote Control, 2 AAA Batteries, 1 Power Cord, 1 AV Converting cable",1,LED,55 Inches,LED,JPEG,3840 x 2160 pixels,Surround,"Dolby Digital, Dolby Digital + and Dolby Atmos, WMA, MP3_audio",Surround Sound,AC,Yes,60 Hz,Wi-Fi,Wall Mount,Yes,India,10 kg 300 g,AmazonBasics 139 cm (55 inches) 4K Ultra HD Smart LED Fire TV with Dolby Atmos and Dolby Vision (Black)  ,4.0 out of 5 stars,"36,499",https://amazon.in/AmazonBasics-139cm-inch-Ultra-Smart/dp/B087JYRGDG/ref=sr_1_21?keywords=tv&qid=1660812285&sr=8-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,https://images-eu.ssl-images-amazon.com/images/I/416S1tJ1ZnL._SX300_SY300_QL70_ML2_.jpg,VU,Vu Technologies Pvt. Ltd.,43PM,2021,8.3 x 96.1 x 56 cm; 7.2 Kilograms,43PM,2 GB,Android,"USB, HDMI",Mali-470 GPU,3840x2160 Pixels,"1 LED TV, 2 Table Stand Base, 1 Wall Mount, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Battery",1,LED,43 Inches,HDR 10,"GIF, JPEG",3840 x 2160 pixels,Surround,"Mp3_audio, Wma",DTS Virtual:X,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",,Yes,India,7 kg 200 g,Vu 108 cm (43 Inches) Premium 4K Series Smart Android LED TV 43PM (Grey) (2021 Model)  ,4.3 out of 5 stars,"25,990",https://amazon.in/Inches-Premium-Smart-Android-43PM/dp/B09C8D3XF6/ref=sr_1_22?keywords=tv&qid=1660812285&sr=8-22,2 AAA batteries required. (included),,,16:09,5000:1,24 Watts,Yes,Alkaline,,Yes,,DVB-T2,,One Click Netflix Prime Video Button Remote | Google Assistant | With Voice Assitant,,,230 Volts,110 Watts,,,,8 Milliseconds,No,,,,,,,,,,,,,,,
27,https://images-eu.ssl-images-amazon.com/images/I/41yz71IQSfL._SX300_SY300_QL70_ML2_.jpg,TOSHIBA,DIXON TECHNOLOGY (INDIA) LIMITEDSHED,,2022,71.7 x 8.6 x 42.8 cm; 3.8 Kilograms,,1 GB,Android,"USB, HDMI",,1366 x 768 Pixels,"1 TV Unit, 2 base stand, 1 Wall Mount Bracket, 1 Remote Control, 1 Power Cable, 2 Battery, 1 User Manual4 Screw",1,LED,32 Inches,VA,,1366 x 768 pixels,,,2.0,Corded Electric,Yes,60 Hz,"Bluetooth, Wi-Fi, HDMI",,Yes,India,3 kg 800 g,Toshiba 80 cm (32 inches) E Series HD Ready Smart Android LED TV 32E35KP (Silver)  ,4.4 out of 5 stars,"13,990",https://amazon.in/Toshiba-inches-Android-32E35KP-Silver/dp/B09TH24MZ9/ref=sr_1_23?keywords=tv&qid=1660812285&sr=8-23,,,,16:9,3000:1,16 Watts,Yes,Alkaline,,Yes,32E35KP,DVB-T2,,IR,,,230 Volts,50 Watts,,,,,No,,,,,,,,,,,,,,,
28,https://images-eu.ssl-images-amazon.com/images/I/416S1tJ1ZnL._SX300_SY300_QL70_ML2_.jpg,VU,Vu Technologies Pvt. Ltd.,65PM,2022,8.1 x 144.8 x 83.4 cm; 17.4 Kilograms,65PM,2 GB,Android,"AV Port, HDMI, USB 2.0, Bluetooth 5, 802.11 ac/b/g/n",Mali-470 MP3 GPU,3840x2160 Pixels,"1 LED TV, 1 Remote Control, 1 AC Cord, 1 User Manual, 2 Table Stand Mount, 1 VESA Wall Mount Bracket, 1 AV IN Adapter, 2 AAA Battery",1,LED,65 Inches,HDR 10,"GIF, JPEG",3840 x 2160 pixels,Surround,"Mp3_audio, Wma",DTS Virtual:X,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount,Yes,India,17 kg 400 g,Vu 164 cm (65 inches) Premium 4K Series Smart Android LED TV 65PM (Grey) (2022 Model)  ,4.3 out of 5 stars,"51,990",https://amazon.in/VU-Inches-Ultra-Android-65PM/dp/B088NYV4NN/ref=sr_1_24?keywords=tv&qid=1660812285&sr=8-24,2 AAA batteries required. (included),16 GB,178 Degrees,16:09,1000000:1,30 Watts,Yes,Alkaline,2,Yes,Premium 4K,DVB-T2,"Official Android | Google play store | ActiVoice Remote Control | Google Eco-system (Movies, TV, Music, Games) | Google Games | chromecast Built-in | Supported Apps : Netflix, Prime Video, Youtube, Hotstar | Bluetooth 5.0","One Click Netflix, Prime Video Button on Remote | Google Assistant | With Voice Assitant","IR, Bluetooth",High Brightness,230 Volts,180 Watts,17 Feet,,"AVI, MPEG",8 Milliseconds,No,Android,60 Hz,,,,16 GB,2160 Pixels,,,,,,,,
29,https://images-eu.ssl-images-amazon.com/images/I/41giUEJJGDL._SY300_SX300_QL70_ML2_.jpg,MI,Radiant Appliances And Electronics Pvt. Ltd.,L40M6-EI,2021,89.2 x 8.7 x 55.9 cm; 5.48 Kilograms,L40M6-EI,1 GB,Android,"USB, HDMI",Mali-450,1920 x 1080 Pixels,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws",1,LED,40 Inches,Bezel-less Design,JPEG,1920 x 1080 pixels,,"Mp3_audio, Wma",DTS-HD,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Table Mount,Yes,India,5 kg 480 g,Mi 100 cm (40 inches) Horizon Edition Full HD Android LED TV 4A | L40M6-EI (Black)  ,4.3 out of 5 stars,"20,999",https://amazon.in/inches-Horizon-Android-L40M6-EI-Black/dp/B09HQSV46W/ref=sr_1_25?keywords=tv&qid=1660812285&sr=8-25,2 AAA batteries required.,,178 Degrees,16:09,,20 Watts,No,Lithium Ion,2,Yes,Mi TV 4A 40 Horizon,NTSC,,Remote with easy Access like Voice assistant | Ok Google | Quick Wake | Quick Mute | Quick Settings | Netflix and Prime Video buttons,,,240 Volts,75 Watts,,,,,No,,,,,,,,,,,,,,,
30,https://images-eu.ssl-images-amazon.com/images/I/41dvZHrAhTL._SX300_SY300_QL70_ML2_.jpg,NVY,Reach NVY PVT Ltd,32 SMART TV,2022,,32 SMART TV,1 GB,Android,"Ethernet, HDMI, USB 2.0",,1366768 Pixels,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control",1,LED,32 Inches,LED,,,Surround,"Mp3_audio, Wma",2,AC,No,60 Hz,"Wi-Fi, HDMI",Wall Mount,,India,5 kg,NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,4.4 out of 5 stars,"10,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_27_sspa%3Fkeywords%3Dtv%26qid%3D1660812285%26sr%3D8-27-spons%26psc%3D1&qualifier=1660812285&id=210756045830316&widgetName=sp_mtf,,8 GB,178 Degrees,16:9,,20 Watts,,,2,Yes,NVA32SFR1,,,,IR,,240 Volts,48 Watts,7 Feet,,,8 Milliseconds,,,,,,,,,80 x 52 x 13 cm; 5 Kilograms,,,,,,,
31,https://images-eu.ssl-images-amazon.com/images/I/41Q5zqyjWPL._SY300_SX300_QL70_ML2_.jpg,Karbonn,"Westway Electronics Limited, A001D, Sector-84, Noida, G.B Nagar, Uttar Pradesh, 201305",KJW32SKHD,2021,72.2 x 8 x 42.5 cm; 4.4 Kilograms,KJW32SKHD,1 GB,Android,"USB, HDMI",Mali-G31MP2,1366x768 Pixels,"1 LED TV, 2 Table Stand Base, 1 Wall Mounting Set, 4 Screws, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Battery",1,LED,32 Inches,A+,"GIF, JPEG",,,"Mp3_audio, Wma",Sorround,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Mount,No,India,4 kg 400 g,Karbonn 80 cm (32 Inches) Millennium Series HD Ready Smart LED TV KJW32SKHD (Phantom Black) with Bezel-Less Design  ,4.4 out of 5 stars,"8,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A03301052HG8ZJO86QMJ4&url=%2FKarbonn-Millennium-KJW32SKHD-Phantom-Bezel-Less%2Fdp%2FB0B466C3G4%2Fref%3Dsr_1_28_sspa%3Fkeywords%3Dtv%26qid%3D1660812285%26sr%3D8-28-spons%26psc%3D1&qualifier=1660812285&id=210756045830316&widgetName=sp_mtf,2 AAA batteries required. (included),8 GB,178 Degrees,16:09,3000:1,20 Watts,Yes,Manganese,2,Yes,KJW32SKHD,NTSC,"Prime Video, Inbuilt App Store, SonyLiv, Youtube, Hotstar, Android 9 (GOS), In-built Apps Store, Screen Sharing, Remote with Hotkeys, Movie Box | Supported Apps : Netflix",Navigation Keys for Easy Access,IR,High brightness,110 Volts,60 Watts,9 Feet,178 Degrees,"AVI, MPEG",8 Milliseconds,No,Android,60 Hz,,,,,,,,,,,,,
32,https://images-eu.ssl-images-amazon.com/images/I/51eyIMn02bL._SX300_SY300_QL70_ML2_.jpg,VU,Vu Technologies Pvt. Ltd.,32UA,2022,18.5 x 71.7 x 47.7 cm; 3.7 Kilograms,32UA,1 GB,Linux,"USB, HDMI",Mali-470 GPU,1366x768 Pixels,"1 LED TV, 1 Power Cable, 1 Remote Control, 1 Table Top Stand, 2 AAA Batteries, 1 User Manual",1,LED,32 Inches,A+,"GIF, JPEG",1366 x 768 pixels,,"Mp3_audio, Wma","Dolby Audio, DTS HD",AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",,No,India,3 kg 700 g,Vu 80 cm (32 inches) Premium Series Smart LED TV 32UA (Black) (2022 Model)  ,4.1 out of 5 stars,"12,999",https://amazon.in/inches-Premium-Smart-32UA-Black/dp/B09RH7ZP1N/ref=sr_1_29?keywords=tv&qid=1660812285&sr=8-29,2 AAA batteries required. (included),,,16:09,5000:1,20 Watts,Yes,Alkaline,,Yes,Vu Premium,DVB-T,,"YouTube, Netflix, Prime Video, ZEE5, YouTube Music Hotkeys on Remote Control",,,230 Volts,50 Watts,,,,8 Milliseconds,No,Android,,,,,,,,,,,,,,
33,https://images-eu.ssl-images-amazon.com/images/I/51Nc27X5e8L._SY300_SX300_QL70_ML2_.jpg,IFFALCON,TCL,43U61,2021,97 x 8.5 x 56.5 cm; 6.75 Kilograms,43U61,2 GB,Android,"USB, HDMI",Mali4703 600MHz~800MHz,3840 x 2160 Pixels,"1 LED TV, 1 Table Top Stand, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries",1,LED,43 Inches,A+ Grade,JPEG,3840 x 2160 pixels,Surround,"Mp3_audio, Wma",Dolby Audio,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Mount,Yes,India,6 kg 750 g,iFFALCON 108 cm (43 inches) 4K Ultra HD Certified Android Smart LED TV 43U61 (Black)  ,4.3 out of 5 stars,"22,390",https://amazon.in/iFFALCON-inches-Certified-Android-43U61/dp/B0995P5FGC/ref=sr_1_31?keywords=tv&qid=1660812285&sr=8-31,2 AAA batteries required. (included),16 GB,178 Degrees,16:09,4000:1,24 Watts,Yes,Lithium Ion,1,Yes,43U61,NTSC,"Google Assistant | 4K Android TV + HDR 10 | AI-IN | T-cast | Bluetooth 5.0 | Android P | Supported Apps : Netflix, Google Assistant, Android TV, Amazon Video, YouTube","One Click Netflix, Amazon Prime Video, ZEE5 and TCL Chanel Button | Google Assistant",Bluetooth,280 nits,,24 Watts,12 Feet,,"AVI, MPEG",9.5 Milliseconds,Yes,,,,,,,,,,,,,,,
34,https://images-eu.ssl-images-amazon.com/images/I/51VFRgaHbQL._SX300_SY300_QL70_ML2_.jpg,LG,LG Electronics India Pvt. Ltd.,43UQ7500PSF,2022,8.5 x 97.3 x 57.2 cm; 8 Kilograms,43UQ7500PSF,1.5 GB,WebOS,"HDMI, Bluetooth 5, USB 2.0",LG Graphics Processor,3840x2160 Pixels,"1 UHD 4K TV, 1 Table Top Stand, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 Batteries",1,LED,43 Inches,4K Upscaler,"GIF, JPEG",,Stereo,"AC4, AC3(Dolby Digital), EAC3, HE-AAC, AAC, MP2, MP3, PCM, DTS, DTS-HD, DTS Express, WMA, apt-X, WMV,ASF,AVI,MP4,M4V,MOV,MPG,MPEG,MKV,MPEG,DAT,MTS,TS,TP,TRP,DIVX,MKV,RM",2.0 Ch Speaker | Bluetooth Surround Ready,AC,No,60 Hz,"Bluetooth, Wi-Fi, USB, HDMI",Wall Mount,Yes,India,8 kg,LG 108 cm (43 inches) 4K Ultra HD Smart LED TV 43UQ7500PSF (Ceramic Black)  ,4.3 out of 5 stars,"31,990",https://amazon.in/LG-inches-Ultra-43UQ7500PSF-Ceramic/dp/B0B3XY5YT4/ref=sr_1_32?keywords=tv&qid=1660812285&sr=8-32,2 AA batteries required. (included),8 GB,178 Degrees,16:09,1100:1,20 Watts,Yes,Alkaline,1,Yes,UHD TV,DVB-T2,"WebOS 22 with User Profiles | Filmmaker Mode, HDR 10 Pro & HLG | Game Optimizer, ALLM, HGIG Mode | Unlimited OTT Apps | AI Brightness Control, 4K Upscaling & AI Sound (Virtual Surround 5.1 up-mix)","Hot Keys to Prime Video, Netflix, Disney + Hotstar",IR Blaster,AI Brightness,130 Volts,110 Watts,6 Feet,178 Degrees,,,No,,,,,,,,,,,,,,,
35,https://images-eu.ssl-images-amazon.com/images/I/41RVzq6GiIL._SY300_SX300_QL70_ML2_.jpg,Samsung,Samsung India Pvt Ltd,UA43AUE60AKLXL,2021,19.3 x 96.4 x 62.8 cm; 8.3 Kilograms,UA43AUE60AKLXL,1.5 GB,Tizen,"USB, HDMI",Pur Color,3840x2160 Pixels,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Warranty Card, 1 Remote Control",1,LED,43 Inches,HDR10+,JPEG,3840 x 2160 pixels,,"Mp3_audio, Wma",Dolby Digital Plus,AC,No,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount,Yes,India,8 kg 300 g,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black)  ,4.3 out of 5 stars,"31,990",https://amazon.in/Samsung-inches-Crystal-Ultra-UA43AUE60AKLXL/dp/B092BJMT8Q/ref=sr_1_33?keywords=tv&qid=1660812285&sr=8-33,,8 GB,178 Degrees,16:09,,20 Watts,,,1,Yes,UA43AUE60AKLXL,DVB-T2,"Smart Remote | Universal Guide | PC Mode | Screen Mirroring | Tap View | Crystal Processor 4K | Tizen | Supported Applications : Netflix, Amazon Prime, Sony Liv, Zee5, Youtube","Smart Remote with Hot Keys | Netflix, Prime and Samsung TV Plus",Bluetooth,Mega Contrast,,20.00,9 Feet,,AVI,,,,,,,,,,,,,,,,,
